52620,Kuitula
58850,Hiltula
62470,Purmojärvi
67410,Kokkola
71610,Salonkulma
95200,Simo
02020,Metsä
04920,Saarentaus
10640,Dragsvik
16310,Virenoja
29631,Pomarkku
33541,Tampere
37601,Valkeakoski
37910,Akaa
41331,Vihtavuori
68410,Alaveteli
71840,Kuuslahti
82301,Rääkkylä
97920,Suonnankylä
01009,Veikkaus
23201,Vinkkilä
27860,Köyliö
33850,Tampere
38420,Sastamala
41560,Säkinmäki
62340,Kuoppa
65280,Vaasa
65630,Karperö
16260,Hietana
21901,Yläne
26910,Unaja
27430,Panelia
31640,Humppila
52970,Pankalahti
53851,Lappeenranta
59511,Saari
62710,Kurejoki
77460,Maavesi
82210,Suhmura
86530,Annonen
95830,Vaattojärvi
05720,Hyvinkää
12540,Launonen
16730,Kutajärvi
21220,Raisio
41520,Hankasalmi
60220,Seinäjoki
63100,Kuortane
63430,Kätkänjoki
78201,Varkaus
82500,Kitee
82830,Haukivaara
86900,Pyhäkumpu
01280,Vantaa
06150,Porvoo
13201,Hämeenlinna
17430,Kurhila
41880,Oittila
45910,Voikkaa
51860,Narila
58260,Kumpuranta
61170,Sääskiniemi
66460,Haapala
70821,Kuopio
79180,Tuppurinmäki
01520,Vantaa
03710,Uusitalo
04300,Tuusula
24801,Halikko
33250,Tampere
42560,Pohjoisjärvi
47460,Hiisiö
52340,Hangastenmaa
66980,Monå
71380,Mustinlahti
75500,Nurmes
75970,Kohtavaara
90540,Oulu
97665,Pohjasperä
01671,Vantaa
25390,Kiikala
29310,Kaasmarkku
33480,Ylöjärvi
37420,Vesilahti
41230,Uurainen
48350,Kotka
61980,Päntäne
64700,Teuva
89440,Sakara
97820,Perä-Posio
99770,Jeesiö
20105,Pakettiautomaatti
22320,Ödkarby
33721,Tampere
57600,Savonlinna
65450,Sulva
81320,Kuismavaara
85140,Tynkä
89840,Yli-Vuokki
15520,Lahti
20380,Turku
22950,Jurmo
40900,Säynätsalo
44530,Ilmolahti
49410,Poitsila
49760,Suur-Miehikkälä
54820,Kotimäki
73230,Syvärinpää
81810,Jamali
85580,Nivala
86170,Yppäri
93420,Jurmu
00880,Helsinki
02540,Kylmälä
07130,Anttila
07550,Torppi
20720,Turku
38950,Honkajoki
44950,Kärväsjärvi
50170,Mikkeli
55420,Imatra
61340,Nopankylä
73730,Losomäki
96300,Rovaniemi
99160,Lompolo
00180,Helsinki
02730,Espoo
07890,Mickelspiltom
14500,Iittala
31970,Kanteenmaa
35630,Kuorevesi
39410,Luhalahti
43480,Pääjärvi
51430,Läsäkoski
56610,Rautjärvi
70420,Kuopio
88610,Vuokatti
92160,Saloinen
95635,Kaulinranta
98840,Ruuvaoja
04360,Tuusula
00020,Nordea
00065,Eläketurvakeskus
00290,Helsinki
00431,Helsinki
02941,Espoo
21380,Aura
25520,Perniö As
32430,Ylhäinen
39820,Kihniö
48400,Kotka
61150,Sydänmaa
83150,Roukalahti
87850,Paltaniemi
91150,Yli-Olhava
91670,Rokua
95365,Maula
99620,Kelujärvi
00601,Helsinki
17950,Kylämä
21590,Karuna
88470,Kontiomäki
92100,Raahe
95601,Ylitornio
98780,Maaninkavaara
02650,Espoo
00014,Helsingin Yliopisto
00048,Fortum
04501,Kellokoski
10421,Pohjankuru
15980,Messilä
19310,Karilanmaa
21860,Auvainen
26660,Rauma
34330,Poikelus
52830,Suomenniemi
62610,Tarvola
68210,Marinkainen
71740,Tavinsalmi
75930,Petäiskylä
77240,Halkokumpu
95760,Konttajärvi
05450,Nukari
12350,Turkhauta
16600,Järvelä
41450,Leppälahti
60101,Seinäjoki
62900,Alajärvi
72101,Karttula
72600,Keitele
77930,Kerkonjoensuu
82430,Puhos
86801,Pyhäsalmi
01200,Vantaa
05901,Hyvinkää
17201,Vääksy
21195,Velkua
33980,Pirkkala
38211,Sastamala
38680,Tuunajärvi
41800,Korpilahti
46730,Ruotila
51740,Huuhanaho
66100,Maalahti
70701,Kuopio
79100,Leppävirta
82730,Tuupovaara
97335,Ruuhivaara
01450,Vantaa
03430,Jokikunta
24240,Salo
28580,Pori
32730,Sastamala
33201,Tampere
71240,Paakkila
01151,Söderkulla
05880,Hyvinkää
12210,Hausjärvi
33950,Pirkkala
38200,Sastamala
38650,Yli-Putto
41730,Kivisuo
45700,Kuusankoski
54590,Kaitjärvi
51620,Pitkäaho
65920,Norra Vallgrund
66370,Närvijoki
70620,Kuopio
97310,Patokoski
98530,Pyhätunturi
94300,Kemi
02810,Espoo
07740,Pernajan Vanhakylä
07970,Ruotsinpyhtää
14770,Eteläinen
19420,Mansikkamäki
19770,Valittula
35990,Kolho
57120,Savonlinna
61801,Kauhajoki
62150,Rintakangas
64820,Kärjenkoski
70210,Kuopio
74360,Sonkakoski
80200,Joensuu
81120,Katajaranta
99540,Torvinen
00551,Helsinki
09430,Saukkola
15210,Lahti
22530,Sund
36640,Iltasmäki
40101,Jyväskylä
43701,Kyyjärvi
44280,Sumiainen
48900,Kotka
54501,Taavetti
58170,Simanala
68630,Pietarsaari
99750,Sassali
70006,Vastauslähetys
00690,Helsinki
02180,Espoo
02400,Kirkkonummi
31470,Somerniemi
34180,Länsi-Teisko
40531,Jyväskylä
44670,Suovanlahti
49490,Neuvoton
69100,Kannus
72740,Laukkala
73360,Pajulahti
92320,Siikajoki
95690,Mellakoski
98630,Ahvenselkä
98970,Onkamojärvi
00104,Smartpost
02601,Espoo
07231,Askola
27150,Eurajoki
27640,Honkilahti Kk
31730,Honkola
34710,Vaskivesi
39130,Sasi
59800,Kesälahti
62810,Savonjoki
69700,Veteli
86690,Karsikas
92830,Veneheitto
95930,Äkäsjoensuu
99240,Kuivasalmi
00211,Helsinki
16970,Evo
21110,Naantali
32200,Loimaa
35320,Hirsilä
54190,Konnunsuo
63210,Niinimaa
63600,Töysä
78480,Timola
87150,Kajaani
90850,Martinniemi
96460,Rovaniemi
12820,Räyskälä
17530,Arrakoski
90500,Oulu
94700,Kemi
97625,Vanttauskoski
01641,Vantaa
25320,Raatala
33420,Tampere
34150,Kyrönlahti
37240,Linnavuori
51380,Synsiö
56510,Puntala
61910,Nummijärvi
64490,Siipyy
80401,Ylämylly
83880,Kajoo
90820,Kello
97765,Impiö
08201,Lohja
29750,Pohjansaha
62201,Kauhava
65100,Vaasa
81260,Ahveninen
84880,Ylivieska
89200,Puolanka
89330,Suolijärvi
89740,Kianta
02260,Espoo
20006,Vastauslähetys
01401,Vantaa
04220,Kerava
20660,Littoinen
28500,Pori
32700,Huittinen
66590,Vassor
71200,Tuusniemi
90461,Oulunsalo
94500,Lautiosaari
97610,Oikarainen
25250,Märynummi
29201,Harjavalta
33101,Tampere
33401,Tampere
37180,Sarkola
51335,Kaihlamäki
56350,Kyläniemi
64460,Härkmeri
90800,Oulu
95225,Viantie
99930,Sevettijärvi
08150,Lohja
14960,Puutikkala
29700,Ahlainen
43940,Muhola
57201,Savonlinna
62190,Ruha
64930,Kodesjärvi
74510,Iisalmi
81220,Jakokoski
81820,Kylänlahti
84540,Ylivieska
89670,Näljänkä
02231,Espoo
15700,Lahti
20300,Turku
22730,Kökar
36880,Vehkajärvi
44400,Konginkangas
49220,Siltakylä
65320,Vaasa
68750,Småbönders
73100,Lapinlahti
81650,Hattuvaara
00711,Helsinki
02430,Masala
06450,Porvoo
31530,Pyöli
40640,Jyväskylä
44770,Valkeisjärvi
49610,Sivatti
55100,Imatra
69301,Toholampi
73600,Kaavi
92440,Saarikoski
98760,Hirvasvaara
00140,Helsinki
00820,Helsinki
00950,Helsinki
02631,Espoo
07360,Tirmo
27250,Lappi
27740,Voitoinen
31850,Koskioinen
39200,Kyröskoski
45160,Kouvola
69830,Pulkkinen
95990,Kurtakko
96900,Saarenkylä
99301,Muonio
00251,Helsinki
13100,Hämeenlinna
17150,Urajärvi
25460,Kisko
32270,Metsämaa
36110,Ruutana
39700,Parkano
43250,Kolkanlahti
60801,Ilmajoki
63330,Pahajoki
63700,Ähtäri
78880,Kuvansi
82710,Kovero
82980,Möhkö
87500,Kajaani
99555,Luosto
00381,Helsinki
17800,Kuhmoinen
21330,Paattinen
21531,Paimio
25820,Vestlax
31160,Nuutajärvi
52201,Puumala
64220,Yttermark
88350,Kivesjärvi
91600,Utajärvi
91930,Ala-Temmes
95520,Tornio
00006,Vastauslähetys
04431,Järvenpää
10330,Pinjainen
19120,Vierumäki
21760,Houtskari
42840,Kolkki
58520,Hiukkajoki
58940,Tuusmäki
71670,Kurolanlahti
75770,Puukari
81950,Pankajärvi
01770,Vantaa
05201,Rajamäki
10680,Skogby
16390,Pakaa
33610,Tampere
41370,Kuusa
53301,Lappeenranta
62830,Luoma-Aho
71920,Pajujärvi
77700,Rautalampi
82350,Tikkala
97965,Kynsilä
01120,Västerskog
12101,Oitti
33901,Tampere
38120,Sastamala
41661,Toivakka
45460,Savero
51540,Kalvitsa
66340,Sarvijoki
90150,Oulu
93277,Iinattijärvi
98500,Pelkosenniemi
01390,Vantaa
20611,Turku
23360,Kustavi
24100,Salo
46430,Tirva
65800,Raippaluoto
66550,Västerhankmo
85930,Kangaskylä
90450,Kempele
01055,Iss
14240,Janakkala
20900,Turku
25210,Vartsala
33341,Tampere
37140,Nokia
51270,Kutemajärvi
61500,Isokyrö
61820,Kainasto
70260,Kuopio
74101,Iisalmi
79895,Sarvikumpu
83840,Saarivaara
94430,Tornio
95201,Simo
97720,Yli-Simo
99910,Kaamanen
02880,Veikkola
07800,Lapinjärvi
14840,Tuulos
19470,Lihavanpää
19910,Tammijärvi
29640,Honkakoski
43840,Sompala
62170,Lakaluoma
64850,Möykky
72630,Kuusela
74420,Hernejärvi
80220,Joensuu
81200,Eno
02210,Espoo
20241,Turku
22630,Lumparland
36760,Luopioinen
44330,Hytölä
48930,Kotka
54530,Luumäki
68700,Teerijärvi
74940,Remeskylä
81560,Vuonisjärvi
85320,Sievi
00701,Helsinki
06200,Porvoo
15610,Lahti
31500,Koski Tl
34270,Velaatta
44730,Löytänä
69170,Yli-Kannus
72930,Tossavanlahti
73470,Västinniemi
92400,Ruukki
98720,Suomutunturi
10140,Päivölä
15300,Lahti
15801,Lahti
20320,Turku
22830,Enklinge
28101,Pori
40320,Jyväskylä
40701,Jyväskylä
44440,Räihä
49290,Vastila
54720,Laksiainen
62410,Rintala
68820,Ähtävä
73120,Nerkoo
81701,Lieksa
85470,Sievi
93290,Pintamo
00730,Helsinki
00840,Helsinki
02460,Kantvik
06750,Tolkkinen
44801,Pihtipudas
49660,Pyhältö
50100,Mikkeli
55120,Imatra
61300,Kurikka
69340,Purontaka
73620,Kortteinen
79480,Kangaslampi
99120,Kallo
00151,Helsinki
00970,Helsinki
02680,Espoo
07390,Suurpellinki
07820,Porlammi
27800,Säkylä
31901,Punkalaidun
34930,Liedenpohja
39230,Osara
69920,Oksakoski
74121,Iisalmi
79910,Kerma
96100,Rovaniemi
96960,Rovaniemi
99330,Pallastunturi
00271,Helsinki
00420,Helsinki
21360,Lieto As
25500,Perniö
36200,Kangasala
39770,Aureskoski
43300,Kannonkoski
61110,Vuolle
63355,Seinäjärvi
63770,Peränne
83101,Liperi
87700,Kajaani
99601,Sodankylä
00400,Helsinki
00580,Helsinki
17850,Pihlajakoski
21560,Ollila
25860,Björkboda
47350,Kimonkylä
52270,Ryhälä
58580,Vuoriniemi
83660,Varislahti
88401,Ristijärvi
91630,Juorkuna
95560,Tornio
00011,Posti
04460,Nummenkylä
10380,Kaunislahti
15901,Lahti
19230,Onkiniemi
21801,Kyrö
26510,Rauma
48130,Kotka
52740,Tuustaipale
59101,Parikkala
62570,Särkilä
68100,Himanka
75840,Ylä-Valtimo
77120,Venetmäki
82110,Heinävaara
01801,Klaukkala
05400,Jokela
10900,Hanko
16510,Luhtikylä
33700,Tampere
41401,Lievestuore
53500,Lappeenranta
54330,Simola
62860,Sahi
71960,Lukkarila
72530,Säviäntaipale
77800,Iisvesi
99981,Utsjoki
01660,Vantaa
19610,Murakka
25360,Pertteli
29251,Nakkila
33450,Siivikkala
37350,Vesilahti
40950,Muurame
41180,Vehniä
61940,Hyyppä
64550,Rangsby
80510,Onttola
95270,Ylikärppä
97785,Kelankylä
08450,Lohja
15110,Lahti
20025,If
22270,Eckerö
29810,Siikainen
33710,Tampere
37720,Ritvala
57310,Savonlinna
62230,Jylhä
74610,Honkaranta
81281,Uimaharju
89401,Hyrynsalmi
89780,Kaikkonen
95340,Loue
98100,Kemijärvi
15460,Mäkelä
15830,Lahti
22920,Brändö
23501,Uusikaupunki
28131,Pori
40800,Vaajakoski
44500,Viitasaari
49400,Hamina
54770,Heituinlahti
62430,Peltotupa
81720,Lieksa
86101,Pyhäjoki
90220,Oulu
93390,Puhoskylä
00741,Helsinki
00860,Helsinki
02490,Pikkala
06880,Kärrby
20700,Turku
38860,Suurimaa
44880,Muurasjärvi
49720,Hurttala
50130,Mikkeli
55320,Rauha
61310,Panttila
69440,Lestijärvi
69970,Salamajärvi
79601,Joroinen
99135,Rauhala
00161,Helsinki
00981,Helsinki
02710,Espoo
07500,Askola
07850,Heikinkylä
14430,Vuohiniemi
31930,Vanttila
34980,Killinkoski
35600,Halli
39340,Karhe
43420,Kukko
74160,Iisalmi
97140,Muurola
83340,Kaarnalampi
88120,Tuhkakylä
01534,Smartpost
04320,Tuusula
33271,Tampere
42660,Sahrajärvi
47540,Lyöttilä
52420,Pellosniemi
67100,Kokkola
71480,Kurkimäki
76100,Pieksämäki
97675,Narkaus
99831,Saariselkä
01700,Vantaa
01940,Palojoki
04660,Numminen
10520,Tenhola
29340,Kullaa
29880,Leväsjoki
33501,Tampere
37501,Lempäälä
41260,Hoikankylä
58130,Oravi
58200,Kerimäki
62101,Lapua
68300,Kälviä
71775,Tuovilanlahti
89600,Suomussalmi
95310,Liedakkala
97870,Jumisko
22410,Godby
33800,Tampere
65200,Vaasa
65460,Tölby
81360,Sarvinki
85180,Rahja
93160,Hetejärvi
15870,Hollola
20460,Turku
23100,Mynämäki
23660,Kalanti As
28240,Pori
32800,Kokemäki
44590,Vuorilahti
54920,Taipalsaari
66200,Korsnäs
73300,Nilsiä
85640,Nivala
86230,Ylipää
90250,Oulu
93540,Tyrövaara
97380,Kukasranta
22120,Mariehamn
02580,Siuntio
07171,Pornainen
07580,Askola
20750,Turku
45100,Kouvola
50190,Mikkeli
61370,Lohiluoma
61650,Kalakoski
64250,Pjelax
69600,Kaustinen
70100,Kuopio
73830,Siikajärvi
79690,Kaitainen
02750,Espoo
07901,Loviisa
19630,Kalhonkylä
35740,Ylä-Vääri
39500,Ikaalinen
43501,Karstula
56730,Laikko
70461,Kuopio
74240,Marttisenjärvi
80710,Lehmo
83915,Vihtasuo
99440,Leppäjärvi
00330,Helsinki
00510,Helsinki
02131,Espoo
03150,Huhmari
15140,Lahti
30300,Forssa
32520,Latva
36420,Sahalahti
39960,Sarvela
40351,Jyväskylä
44160,Huutomäki
63910,Inhan Tehtaat
68570,Luoto
91740,Jaalanka
99665,Moskuvaara
00641,Helsinki
00751,Helsinki
02300,Espoo
21650,Lillandet
31370,Eerikkilän Urheiluopisto
44920,Peninki
49750,Kalliokoski
55400,Imatra
69510,Halsua
73201,Varpaisjärvi
73710,Viitaniemi
79630,Kolma
86160,Pirttikoski
99150,Tepasto
00870,Helsinki
02720,Espoo
07530,Askola
31960,Orisuo
35100,Orivesi As
38920,Vatajankoski
39380,Lavajärvi
50160,Mikkeli
56550,Niska-Pietilä
61601,Jalasjärvi
74170,Iisalmi
80100,Joensuu
96201,Rovaniemi
99401,Enontekiö
00171,Helsinki
00301,Helsinki
00440,Helsinki
02980,Espoo
07880,Liljendal
25550,Aijala
32441,Alastaro
35610,Pihlaisto
39920,Suomijärvi
43440,Pylkönmäki
48410,Kotka
68530,Lepplax
87930,Salmijärvi
95375,Yli-Paakkola
97160,Petäjäinen
99645,Lokka
00620,Helsinki
21410,Vanhalinna
21601,Parainen
25930,Kasnäs
40321,Jyväskylä
44101,Äänekoski
63830,Keisala
88530,Paakki
91701,Vaala
95610,Kainuunkylä
00016,Kesko
21871,Riihikoski
26720,Monnanummi
31310,Mustiala
31601,Jokioinen
34420,Muroleen Kanava
48220,Kotka
52890,Käävänkylä
58680,Piojärvi
59310,Särkisalmi
62630,Karvala
68230,Lohtaja
71750,Maaninka
82170,Uskali
92120,Raahe
92501,Rantsila
95780,Sirkkakoski
98800,Savukoski
00051,Telia
01860,Perttula
04600,Mäntsälä
16160,Okkeri
16610,Kärkölä
27340,Reila
60120,Seinäjoki
62920,Levijoki
72210,Tervo
77330,Virtasalmi
86460,Alpua
01230,Vantaa
12400,Tervakoski
17220,Pietilä
21201,Raisio
34130,Ylinen
25700,Kemiö
38840,Niinisalo
41980,Kuivasmäki
46400,Kaipiainen
46960,Muhniemi
64101,Kristiinankaupunki
71130,Kortejoki
82901,Ilomantsi
83460,Harinjärvi
91410,Jokirinne
01600,Vantaa
04150,Martinkylä
04390,Jäniksenlinna
10250,Fagervik
18150,Heinola
42721,Keuruu
47810,Selänpää
52610,Tuukkala
58430,Kulennoinen
58830,Parkumäki
66830,Oravaisten Tehdas
67400,Kokkola
75650,Savikylä
97701,Ranua
01730,Vantaa
04840,Hautjärvi
10620,Tammisaari
29630,Pomarkku
33331,Tampere
33540,Tampere
37600,Valkeakoski
41330,Vihtavuori
53101,Lappeenranta
68390,Rahkonen
71820,Pöljä
76150,Pieksämäki
97901,Posio
27840,Köyliö
33841,Tampere
37900,Akaa
41550,Hannula
45360,Valkeala
66290,Harrström
81460,Käenkoski
90100,Oulu
93195,Kokkokylä
01350,Vantaa
20521,Turku
23200,Vinkkilä
28361,Pori
38370,Tervahauta
54960,Vehkataipale
65611,Mustasaari
66240,Petolahti
66501,Vähäkyrö
85801,Haapajärvi
90401,Oulu
13880,Hattula
20781,Kaarina
23930,Pyhämaa
25130,Muurla
32860,Korkeaoja
49901,Virolahti
50670,Otava
56100,Ruokolahti
61430,Isorehto
64320,Dagsmark
73900,Rautavaara
79810,Karvionkanava
83760,Sola
86350,Kilpua
90570,Oulu
94100,Kemi
02780,Espoo
07690,Kankkila
07945,Kuggom
14700,Hauho
35820,Mänttä
39580,Riitiala
43130,Tarvaala
57100,Savonlinna
61730,Yli-Valli
64760,Peltola
70151,Kuopio
74340,Sukeva
80160,Joensuu
80910,Kulho
99510,Raudanjoki
00351,Helsinki
00530,Helsinki
03320,Selki
08800,Lohja
19701,Sysmä
36600,Pälkäne
43640,Humppi
44220,Suolahti
48771,Kotka
54460,Ylijärvi
74720,Niemiskylä
95440,Tornio
99710,Vaalajärvi
00671,Helsinki
02160,Espoo
02360,Espoo
21710,Korppoo
26101,Rauma
31110,Matku
31410,Ylöpirtti
40520,Jyväskylä
44610,Kärnä
49461,Hamina
88670,Juurikkalahti
91800,Tyrnävä
92240,Lasikangas
95670,Pessalompolo
98580,Luiro
98930,Kotalankylä
00029,Hus
00780,Helsinki
22101,Mariehamn
27101,Eurajoki
34601,Ruovesi
39101,Hämeenkyrö
59710,Uukuniemi
62760,Menkijärvi
77600,Suonenjoki
92700,Kestilä
95901,Kolari
99195,Pokka
00100,Helsinki
00200,Helsinki
05820,Hyvinkää
11311,Riihimäki
16901,Lammi
27511,Eura
35270,Västilä
54101,Joutseno
60510,Hyllykallio
63150,Ruona
72380,Horontaipale
82590,Närsäkkälä
86650,Kytökylä
87101,Kajaani
12701,Loppi
13270,Hämeenlinna
17501,Padasjoki
21251,Masku
25640,Förby
38770,Lohikko
41930,Kuohu
51930,Paatela
63530,Länsikylä
70911,Vuorela
79330,Näädänmaa
82870,Luutalahti
83400,Viinijärvi
88201,Otanmäki
91300,Ylikiiminki
10210,Inkoo
37101,Nokia
42701,Keuruu
47650,Kimola
52520,Syväsmäki
58390,Rönkönvaara
58720,Kaartilankoski
66801,Oravainen
67200,Kokkola
71520,Kaislastenlahti
75530,Nurmes
97685,Siika-Kämä
99870,Inari
01711,Vantaa
04330,Lahela
10570,Bromarv
29570,Söörmarkku
33310,Tampere
33521,Tampere
37550,Lempäälä
41290,Kangashäkki
62440,Perkiömäki
68320,Ruotsalo
71801,Siilinjärvi
76120,Pieksämäki
95110,Kuivaniemi Kk
95325,Paakkola
97890,Karjalaisenniemi
20200,Turku
22430,Saltvik
29900,Merikarvia
33820,Tampere
41521,Hankasalmi
62300,Härmä
66270,Pirttikylä
00040,Sanoma
00121,Helsinki
00931,Helsinki
02620,Espoo
07310,Sannainen
27220,Lappi
27710,Köyliö
31761,Urjala
34770,Kurjenkylä
39170,Jumesniemi
54270,Vainikkala
69750,Sillanpää
92930,Pyhäntä
95970,Äkäslompolo
96600,Rovaniemi
99280,Tepsa
00240,Helsinki
17110,Kalliola
21130,Poikko
35480,Längelmäki
43170,Häkkilä
60720,Tuomikylä
63300,Alavus
63640,Ritola
78710,Varkaus
82670,Kaurila
87300,Kajaani
90901,Kiiminki
13501,Hämeenlinna
17710,Torittu
21290,Rusko
21510,Hevonpää
25730,Mjösund
31130,Koijärvi
47150,Raussila
64200,Närpiö
83501,Outokumpu
91501,Muhos
91900,Liminka
95470,Tornio
00002,Helsinki
01611,Vantaa
04201,Kerava
10301,Karjaa
18600,Myllyoja
47900,Vuohijärvi
58901,Rantasalmi
62501,Evijärvi
67700,Kokkola
71640,Talluskylä
75701,Valtimo
76620,Pyhitty
81850,Mätäsvaara
01741,Vantaa
04940,Levanto
10650,Tammisaari
16330,Heinämaa
33561,Tampere
41341,Laukaa
53130,Lappeenranta
71870,Harjamäki
97940,Lohiranta
01053,Finnair
02100,Espoo
05830,Hyvinkää
27920,Säkylä
33880,Lempäälä
38470,Sastamala
45371,Valkeala
62370,Kangasto
65300,Vaasa
66301,Jurva
72401,Pielavesi
93240,Rytinki
98420,Ryti-Lehtola
01361,Vantaa
23260,Rautila
28400,Ulvila
65710,Singsby
66530,Koivulahti
85900,Reisjärvi
86401,Vihanti
97520,Nampa
13530,Hämeenlinna
14140,Jokimaa
20810,Turku
23960,Santtio
25180,Pertteli
32920,Kauvatsa
45150,Kouvola
49960,Ala-Pihlaja
51200,Kangasniemi
61460,Hanhikoski
73990,Kangaslahti
79860,Suuraho
83825,Kinahmo
81420,Tyrjänsaari
85201,Alavieska
89605,Pakettiautomaatti
93180,Ikosenniemi
98310,Kemijärvi
15551,Nastola
20501,Turku
28300,Pori
54930,Levänen
65480,Vikby
66210,Molpe
85710,Parkkila
90310,Oulu
93600,Kuusamo
97420,Lohiniva
22151,Jomala
00401,Helsinki
02590,Lappers
07220,Kaarenkylä
13721,Parola
15880,Hollola
20760,Piispanristi
23801,Laitila
24910,Halikko As
28800,Pori
32810,Peipohja
45120,Kouvola
49860,Klamila
50500,Mikkeli
55800,Imatra
61400,Ylistaro
73310,Tahkovuori
79701,Heinävesi
83701,Polvijärvi
86300,Oulainen
90550,Oulu
02761,Espoo
07600,Myrskylä
07920,Loviisa
14620,Tyrväntö
56801,Simpele
61680,Mantila
70110,Kuopio
74270,Kauppilanmäki
80140,Joensuu
83950,Ahmovaara
99460,Kuttanen
00340,Helsinki
03250,Ojakkala
08680,Lohja
15150,Lahti
19651,Joutsa
32610,Vampula
35800,Mänttä
36450,Salmentaka
39980,Sara
43540,Rantakylä
44190,Parantala
48720,Kotka
63950,Vehunkylä
68580,Larsmo
74680,Myllyniemi
80780,Kontioniemi
95420,Tornio
00660,Helsinki
02321,Espoo
21661,Nauvo
30421,Forssa
31400,Somero
40420,Jyskä
68930,Purmo
91760,Säräisniemi
92210,Arkkukari
95645,Turtola
04340,Tuusula
00024,Yleisradio
00761,Helsinki
26950,Voiluoto
31650,Venäjänkangas
34530,Länsi-Aure
38951,Honkajoki
48300,Kotka
59530,Mikkolanniemi
62730,Haukkala
77520,Haapakoski
89140,Kotila
92620,Piippola
95850,Ruokojärvi
98900,Salla
00090,Helen
00181,Helsinki
05801,Hyvinkää
11120,Riihimäki
16280,Kuivanto
16800,Hämeenkoski
20960,Turku
27500,Kauttua
53920,Lappeenranta
60320,Seinäjoki
63120,Leppälänkylä
72330,Tiitilänkylä
78250,Varkaus
82510,Kiteenlahti
86600,Haapavesi
01301,Vantaa
12630,Sajaniemi
13211,Hämeenlinna
17450,Iso-Äiniö
21240,Askainen
25570,Teijo
38740,Hapuoja
41901,Petäjävesi
45940,Oravala
92150,Raahe
95630,Kuivakangas
00019,Ssc
00750,Helsinki
21900,Yläne
26840,Kortela
31630,Minkiö
48230,Kotka
52960,Nurmaa
58701,Sulkava
59510,Saari
62660,Itäkylä
82201,Hammaslahti
92600,Pulkkila
98830,Martti
00060,Tehy
05620,Hyvinkää
11101,Riihimäki
16230,Artjärvi Kk
16710,Hollola Kk
27420,Panelia As
45201,Kouvola
53850,Lappeenranta
62990,Möksy
72300,Vesanto
77430,Siikamäki
78200,Varkaus
82490,Heinoniemi
86510,Matkaniva
86870,Vesikoski
12520,Kormu
13200,Hämeenlinna
17410,Viitaila
38300,Sastamala
41870,Putkilahti
45810,Pilkanmaa
51850,Vuorenmaa
61160,Koura
63410,Rantatöysä
66450,Jakkula
70820,Kuopio
79160,Saamaiskylä
82820,Maukkula
01511,Vantaa
28660,Pori
38710,Kankaanpää
42520,Asunta
46860,Keltakangas
47450,Perheniemi
52330,Heimari
58220,Louhi
66680,Kaurajärvi
71360,Litmaniemi
90530,Oulu
97655,Autti
99801,Ivalo
01670,Vantaa
04261,Kerava
24800,Halikko
25380,Rekijoki
29280,Järvimaa
33240,Tampere
33471,Ylöjärvi
37380,Vesilahti
66970,Hirvlax
94830,Kemi
97815,Pernu
99999,Korvatunturi
08500,Lohja
22310,Pålsböle
29830,Sammi
33720,Tampere
37770,Tarttila
41220,Höytiä
61960,Kyrönlatva
62260,Hirvijoki
65130,Vaasa
74640,Sulkavanjärvi
81295,Haapalahti
85120,Metsä
89430,Hoikka
98120,Kemijärvi
98550,Suvanto
15501,Lahti
20101,Turku
20361,Turku
22940,Åva
28200,Pori
54801,Savitaipale
81750,Pankakoski
85560,Nivala
89830,Ala-Vuokki
90230,Oulu
93401,Taivalkoski
02520,Lapinkylä
07110,Hinthaara
13600,Hämeenlinna
15850,Lahti
40820,Haapaniemi
04230,Kerava
32620,Rutava
33200,Tampere
37210,Kulovesi
56440,Pohjalankila
61560,Orisberg
64480,Skaftung
66901,Uusikaarlepyy
90810,Kiviniemi
97760,Saariharju
99950,Karigasniemi
19540,Koitti
29740,Etelämaa
33411,Tampere
51360,Koivula
57220,Savonlinna
61880,Ikkeläjärvi
62200,Kauhava
74550,Pörsänmäki
80400,Ylämylly
84770,Ylivieska
86440,Lampinsaari
89320,Joukokylä
70010,Luja
08200,Lohja
10120,Tähtelä
15270,Kukkila
22820,Kumlinge
40271,Palokka
44420,Liimattala
49270,Pyhtää
62395,Petterinmäki
65350,Vaasa
68810,Ytteresse
81235,Lehtoi
81700,Lieksa
85450,Sievi
89730,Ahjola
00721,Helsinki
02241,Espoo
02440,Luoma
06650,Hamari
15800,Lahti
40700,Jyväskylä
44800,Pihtipudas
49640,Paijärvi
61290,Taivalmaa
69330,Määttälä
73110,Mäntylahti
92470,Tuomioja
00830,Helsinki
02661,Espoo
14300,Renko
27310,Kodisjoki
31900,Punkalaidun
34910,Äijänneva
69910,Kivikangas
99110,Kaukonen
99320,Kätkäsuvanto
00150,Helsinki
00270,Helsinki
00411,Helsinki
00960,Helsinki
25470,Kisko
32300,Mellilä
35530,Lyly
39750,Kuivasjärvi
43270,Kalmari
63350,Sulkavankylä
87601,Kajaani
91101,Ii
96930,Napapiiri Rovaniemi
99600,Sodankylä
00391,Helsinki
17840,Harjunsalmi
21350,Ilmarinen
25840,Nivelax
36120,Suinula
52230,Hurissalo
64840,Heikkilänjoki
70240,Kuopio
70501,Kuopio
74390,Laakajärvi
80210,Joensuu
83835,Ruvaslahti
84101,Ylivieska
